BORONAME,TYPE,PROVIDER,LAT,LON,LOCATION_T,CITY,BOROCODE
Staten Island,Free,NYPL,40.64178537,-74.07664577,Library,Staten Island,5
Bronx,Free,NYPL,40.84429267,-73.82788991,Library,Bronx,2
Bronx,Free,NYPL,40.88275976,-73.89392241,Library,Bronx,2
Bronx,Free,NYPL,40.82659193,-73.91758265,Library,Bronx,2
Queens,Free,QPL,40.76375032,-73.80983348,Library,Flushing,4
Brooklyn,Free,BPL,40.6948167,-73.92839867,Library,Brooklyn,3
Brooklyn,Free,BPL,40.59486152,-73.94112492,Library,Brooklyn,3
Queens,Free,QPL,40.65996362,-73.73991101,Library,Rosedale,4
Brooklyn,Free,BPL,40.66515937,-73.88607054,Library,Brooklyn,3
Bronx,Free,NYPL,40.83126372,-73.90178898,Library,Bronx,2
Queens,Free,QPL,40.73743414,-73.86165593,Library,Corona,4
Brooklyn,Free,BPL,40.60800935,-74.00337655,Library,Brooklyn,3
Bronx,Free,NYPL,40.81870935,-73.86288996,Library,Bronx,2
Bronx,Free,NYPL,40.85487778,-73.86414358,Library,Bronx,2
Brooklyn,Free,BPL,40.64863671,-73.93037392,Library,Brooklyn,3
Queens,Free,QPL,40.75019609,-73.88506932,Library,Jackson Heights,4
Manhattan,Free,NYPL,40.74451005,-73.99595972,Library,New York,1
Queens,Free,QPL,40.72731656,-73.86450283,Library,Rego Park,4
Brooklyn,Free,BPL,40.61630814,-74.01198852,Library,Brooklyn,3
Brooklyn,Free,BPL,40.68321352,-73.99801906,Library,Brooklyn,3
Queens,Free,QPL,40.77375211,-73.79634319,Library,Flushing,4
Queens,Free,QPL,40.7577119,-73.8682003,Library,Corona,4
Queens,Free,QPL,40.78853144,-73.81071656,Library,Whitestone,4
Brooklyn,Free,BPL,40.65326407,-73.88590905,Library,Brooklyn,3
Queens,Free,QPL,40.71003456,-73.81945312,Library,Briarwood,4
Bronx,Free,NYPL,40.84604232,-73.89834026,Library,Bronx,2
Manhattan,Free,NYPL,40.7289209,-73.98778373,Library,New York,1
Manhattan,Free,NYPL,40.84787004,-73.93386591,Library,New York,1
Brooklyn,Free,BPL,40.64871697,-73.97675728,Library,Brooklyn,3
Brooklyn,Free,BPL,40.6944897,-73.97773263,Library,Brooklyn,3
Brooklyn,Free,BPL,40.62589331,-73.96031449,Library,Brooklyn,3
Manhattan,Free,NYPL,40.77350699,-73.98454685,Library,New York,1
Brooklyn,Free,BPL,40.68068711,-73.88723951,Library,Brooklyn,3
Queens,Free,QPL,40.69477729,-73.73964257,Library,Cambria Heights,4
Brooklyn,Free,BPL,40.59054439,-73.97180845,Library,Brooklyn,3
Queens,Free,QPL,40.77112552,-73.82691581,Library,Flushing,4
Queens,Free,QPL,40.75777407,-73.82888469,Library,Flushing,4
Queens,Free,QPL,40.73448626,-73.75568167,Library,Bayside,4
Manhattan,Free,NYPL,40.75685718,-73.97263247,Library,New York,1
Queens,Free,QPL,40.73303424,-73.80987988,Library,Flushing,4
Bronx,Free,NYPL,40.88627338,-73.91467001,Library,Bronx,2
Queens,Free,QPL,40.67695273,-73.74567356,Library,Laurelton,4
Brooklyn,Free,BPL,40.69162309,-73.9512835,Library,Brooklyn,3
Queens,Free,QPL,40.74154357,-73.78227405,Library,Fresh Meadows,4
Brooklyn,Free,BPL,40.57610775,-73.96677488,Library,Brooklyn,3
Queens,Free,QPL,40.75754568,-73.78430296,Library,Flushing,4
Bronx,Free,NYPL,40.8888949,-73.84083713,Library,Bronx,2
Brooklyn,Free,BPL,40.63362571,-74.02953835,Library,Brooklyn,3
Brooklyn,Free,BPL,40.69568256,-73.99134799,Library,Brooklyn,3
Manhattan,Free,NYPL,40.78483464,-73.97745212,Library,New York,1
Queens,Free,QPL,40.77681701,-73.90941702,Library,Long Island City,4
Queens,Free,QPL,40.75089408,-73.86197684,Library,Corona,4
Bronx,Free,NYPL,40.84110509,-73.84662166,Library,Bronx,2
Manhattan,Free,NYPL,40.86572954,-73.92585331,Library,New York,1
Brooklyn,Free,BPL,40.63888517,-73.98900778,Library,Brooklyn,3
Queens,Free,QPL,40.74080878,-73.92166916,Library,Long Island City,4
Queens,Free,QPL,40.72699537,-73.89310456,Library,Maspeth,4
Manhattan,Free,NYPL,40.81377343,-73.95706391,Library,New York,1
Manhattan,Free,NYPL,40.77420291,-73.98445465,Library,New York,1
Manhattan,Free,NYPL,40.81482041,-73.94119767,Library,New York,1
Queens,Free,QPL,40.76242213,-73.87386663,Library,East Elmhurst,4
Queens,Free,QPL,40.73515699,-73.71709897,Library,Bellerose,4
Brooklyn,Free,BPL,40.67152666,-73.90860343,Library,Brooklyn,3
Brooklyn,Free,BPL,40.66118931,-73.9481023,Library,Brooklyn,3
Brooklyn,Free,BPL,40.66848651,-73.93365085,Library,Brooklyn,3
Queens,Free,QPL,40.7825312,-73.77700881,Library,Bayside,4
Manhattan,Free,NYPL,40.76491501,-73.95954995,Library,New York,1
Manhattan,Free,NYPL,40.77360582,-73.95640407,Library,New York,1
Queens,Free,QPL,40.58583941,-73.81606162,Library,Rockaway Beach,4
Staten Island,Free,NYPL,40.5340583,-74.19323686,Library,Staten Island,5
Brooklyn,Free,BPL,40.59265313,-73.9886821,Library,Brooklyn,3
Queens,Free,QPL,40.72016843,-73.76230411,Library,Hollis,4
Brooklyn,Free,BPL,40.6197682,-73.93321326,Library,Brooklyn,3
Brooklyn,Free,BPL,40.63569422,-73.97459471,Library,Brooklyn,3
Staten Island,Free,NYPL,40.6095775,-74.14850245,Library,Staten Island,5
Queens,Free,QPL,40.75924513,-73.73182668,Library,Little Neck,4
Queens,Free,QPL,40.68031131,-73.79167861,Library,Jamaica,4
Queens,Free,QPL,40.70257666,-73.87579711,Library,Glendale,4
Brooklyn,Free,BPL,40.70693042,-73.95755461,Library,Brooklyn,3
Brooklyn,Free,BPL,40.61025667,-73.95310585,Library,Brooklyn,3
Queens,Free,QPL,40.68690729,-73.8248297,Library,Richmond Hill,4
Brooklyn,Free,BPL,40.66821669,-73.98342743,Library,Brooklyn,3
Bronx,Free,NYPL,40.82999288,-73.8750206,Library,Bronx,2
Queens,Free,QPL,40.76064312,-73.93647199,Library,Long Island City,4
Queens,Free,QPL,40.74534171,-73.90979374,Library,Woodside,4
Queens,Free,QPL,40.72925295,-73.78190892,Library,Flushing,4
Brooklyn,Free,BPL,40.70455906,-73.93961842,Library,Brooklyn,3
Bronx,Free,NYPL,40.82064156,-73.90462886,Library,Bronx,2
Queens,Free,QPL,40.66380446,-73.84179686,Library,Howard Beach,4
Manhattan,Free,NYPL,40.7481247,-73.9830631,Library,New York,1
Manhattan,Free,NYPL,40.76125337,-73.95016589,Library,New York,1
Bronx,Free,NYPL,40.82660923,-73.85018146,Library,Bronx,2
Bronx,Free,NYPL,40.82290357,-73.81909364,Library,Bronx,2
Queens,Free,QPL,40.6728752,-73.77059022,Library,Jamaica,4
Queens,Free,QPL,40.70517231,-73.90257238,Library,Ridgewood,4
Queens,Free,QPL,40.60477211,-73.75209189,Library,Far Rockaway,4
Brooklyn,Free,BPL,40.71364489,-73.94793571,Library,Brooklyn,3
Queens,Free,QPL,40.69554015,-73.79022739,Library,Jamaica,4
Brooklyn,Free,BPL,40.61591608,-73.97604049,Library,Brooklyn,3
Brooklyn,Free,BPL,40.61637311,-74.03136941,Library,Brooklyn,3
Queens,Free,QPL,40.60073211,-73.82005266,Library,Broad Channel,4
Staten Island,Free,NYPL,40.56653015,-74.13853388,Library,Staten Island,5
Manhattan,Free,NYPL,40.75318405,-73.9821581,Library,New York,1
Manhattan,Free,NYPL,40.72998291,-74.00533101,Library,New York,1
Queens,Free,QPL,40.67477693,-73.80926182,Library,South Ozone Park,4
Queens,Free,QPL,40.71118563,-73.85367278,Library,Forest Hills,4
Manhattan,Free,NYPL,40.73460553,-73.99916928,Library,New York,1
Queens,Free,QPL,40.68086185,-73.84648873,Library,Ozone Park,4
Brooklyn,Free,BPL,40.66445379,-73.90522231,Library,Brooklyn,3
Brooklyn,Free,BPL,40.64080355,-73.96596508,Library,Brooklyn,3
Queens,Free,QPL,40.70076527,-73.83162542,Library,Richmond Hill,4
Manhattan,Free,NYPL,40.73808712,-73.98204889,Library,New York,1
Manhattan,Free,NYPL,40.71445646,-73.98853727,Library,New York,1
Brooklyn,Free,BPL,40.6830049,-73.93480547,Library,Brooklyn,3
Manhattan,Free,NYPL,40.81468863,-73.94095299,Library,New York,1
Bronx,Free,NYPL,40.84400191,-73.91008714,Library,Bronx,2
Brooklyn,Free,BPL,40.63263699,-73.91998488,Library,Brooklyn,3
Bronx,Free,NYPL,40.8701397,-73.84506428,Library,Bronx,2
Staten Island,Free,NYPL,40.57193185,-74.11195815,Library,Staten Island,5
Bronx,Free,NYPL,40.89108507,-73.85958124,Library,Bronx,2
Brooklyn,Free,BPL,40.61986842,-73.91702121,Library,Brooklyn,3
Staten Island,Free,NYPL,40.63450894,-74.11482187,Library,Staten Island,5
Manhattan,Free,NYPL,40.74382263,-73.97990765,Library,New York,1
Manhattan,Free,NYPL,40.74046546,-73.99335691,Library,New York,1
Bronx,Free,NYPL,40.86903939,-73.90119379,Library,Bronx,2
Queens,Free,QPL,40.75852927,-73.91862332,Library,Long Island City,4
Queens,Free,QPL,40.70596209,-73.79440753,Library,Jamaica,4
Staten Island,Free,NYPL,40.55242326,-74.15111164,Library,Staten Island,5
Manhattan,Free,NYPL,40.71360652,-74.00786167,Library,New York,1
Manhattan,Free,NYPL,40.71939728,-73.9796056,Library,New York,1
Bronx,Free,NYPL,40.8186874,-73.89413564,Library,Bronx,2
Bronx,Free,NYPL,40.86680443,-73.86322248,Library,Bronx,2
Queens,Free,QPL,40.76012558,-73.76836198,Library,Bayside,4
Queens,Free,QPL,40.57939087,-73.8377356,Library,Rockaway Park,4
Brooklyn,Free,BPL,40.57663778,-73.98606199,Library,Brooklyn,3
Manhattan,Free,NYPL,40.82656708,-73.93593959,Library,New York,1
Queens,Free,QPL,40.75780343,-73.9393093,Library,Long Island City,4
Bronx,Free,NYPL,40.86298061,-73.89450289,Library,Bronx,2
Bronx,Free,NYPL,40.84802911,-73.85695785,Library,Bronx,2
Manhattan,Free,NYPL,40.72409636,-73.99569899,Library,New York,1
Manhattan,Free,NYPL,40.75406788,-73.97356772,Library,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7041016,-74.0076981,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7036018,-74.0074997,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7033997,-74.0084,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7041016,-74.009201,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7033005,-74.0093002,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7028999,-74.0095978,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7028008,-74.0094986,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7030983,-74.0106964,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.702301,-74.0126038,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7019005,-74.0124969,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7015991,-74.0093002,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.705101,-74.0139999,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.705101,-74.0139008,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7041016,-74.0105972,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7038994,-74.0103989,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7043991,-74.0101013,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7042999,-74.0102005,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.707901,-74.0121994,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7086983,-74.0130997,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7130013,-74.0118027,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7132988,-74.0118027,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7081985,-74.0121002,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7080994,-74.0119019,Outdoor,New York,1
Manhattan,Free,Manhattan Down Alliance,40.7080002,-74.0118027,Outdoor,New York,1
Staten Island,Limited Free,SPECTRUM,40.618237,-74.107213,Indoor,Staten Island,5
Brooklyn,Limited Free,SPECTRUM,40.677193,-74.008723,Outdoor,Brooklyn,3
Manhattan,Free,Harlem,40.801846,-73.945137,Outdoor,New York,1
Manhattan,Free,Harlem,40.805974,-73.941244,Outdoor,New York,1
Manhattan,Free,Harlem,40.805971,-73.940566,Outdoor,New York,1
Manhattan,Free,Harlem,40.815347,-73.947576,Outdoor,New York,1
Manhattan,Free,Harlem,40.811568,-73.946537,Outdoor,New York,1
Manhattan,Free,Harlem,40.806297,-73.943912,Outdoor,New York,1
Manhattan,Free,Harlem,40.811684,-73.950042,Outdoor,New York,1
Manhattan,Free,Harlem,40.815936,-73.942971,Outdoor,New York,1
Manhattan,Free,Harlem,40.812181,-73.937834,Outdoor,New York,1
Manhattan,Free,Harlem,40.80349,-73.956094,Outdoor,New York,1
Manhattan,Free,Harlem,40.812186,-73.947955,Outdoor,New York,1
Manhattan,Free,Harlem,40.812598,-73.946296,Outdoor,New York,1
Manhattan,Free,Harlem,40.805058,-73.947815,Outdoor,New York,1
Manhattan,Free,Harlem,40.805228,-73.947675,Outdoor,New York,1
Manhattan,Free,Harlem,40.804279,-73.952533,Outdoor,New York,1
Manhattan,Free,Harlem,40.806858,-73.949726,Outdoor,New York,1
Manhattan,Free,Harlem,40.801137,-73.953778,Outdoor,New York,1
Manhattan,Free,Harlem,40.806016,-73.9524,Outdoor,New York,1
Manhattan,Free,Harlem,40.805429,-73.942537,Outdoor,New York,1
Manhattan,Free,Harlem,40.800479,-73.944696,Outdoor,New York,1
Manhattan,Free,Harlem,40.798728,-73.945598,Outdoor,New York,1
Manhattan,Free,Harlem,40.797893,-73.948786,Outdoor,New York,1
Manhattan,Free,Harlem,40.801527,-73.952822,Outdoor,New York,1
Manhattan,Free,Harlem,40.805393,-73.953661,Outdoor,New York,1
Manhattan,Free,Harlem,40.802337,-73.956706,Outdoor,New York,1
Manhattan,Free,Harlem,40.809398,-73.939561,Outdoor,New York,1
Manhattan,Free,Harlem,40.808843,-73.950495,Outdoor,New York,1
Manhattan,Free,Harlem,40.806412,-73.952662,Outdoor,New York,1
Manhattan,Free,Harlem,40.805584,-73.950536,Outdoor,New York,1
Manhattan,Free,Harlem,40.81277,-73.93765,Outdoor,New York,1
Manhattan,Free,Harlem,40.80623,-73.953922,Outdoor,New York,1
Manhattan,Free,Harlem,40.805791,-73.954438,Outdoor,New York,1
Manhattan,Free,Harlem,40.804269,-73.955388,Outdoor,New York,1
Manhattan,Free,Harlem,40.801294,-73.957722,Outdoor,New York,1
Manhattan,Free,Harlem,40.803087,-73.942356,Outdoor,New York,1
Manhattan,Free,Harlem,40.804242,-73.94178,Outdoor,New York,1
Manhattan,Free,Harlem,40.804958,-73.941374,Outdoor,New York,1
Manhattan,Free,Harlem,40.805624,-73.942812,Outdoor,New York,1
Manhattan,Free,Harlem,40.806569,-73.944977,Outdoor,New York,1
Manhattan,Free,Transit Wireless,40.755839,-74.001961,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.777925,-73.951753,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.768775,-73.958386,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.759145,-73.95326,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.76463,-73.966115,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.784267,-73.947114,Subway Station,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.707379,-73.943399,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.705768,-73.94303,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.704496,-73.942989,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.686571,-73.993785,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.684553,-73.994765,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.68318,-73.995418,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.753718,-73.932216,Outdoor Kiosk,Queens,4
Brooklyn,Free,City Tech,40.696027,-73.988456,Outdoor,Brooklyn,3
Brooklyn,Free,City Tech,40.695921,-73.988118,Outdoor,Brooklyn,3
Brooklyn,Free,City Tech,40.695902,-73.987394,Outdoor,Brooklyn,3
Brooklyn,Free,City Tech,40.69511,-73.988482,Outdoor,Brooklyn,3
Brooklyn,Free,City Tech,40.695038,-73.987331,Outdoor,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.762073,-73.918518,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.753521,-73.914501,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.753746,-73.917703,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.752348,-73.9266,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.752724,-73.927183,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.753641,-73.918402,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.756521,-73.925215,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.763931,-73.922478,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.763207,-73.921267,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.741303,-73.919006,Outdoor Kiosk,Queens,4
Brooklyn,Free,City Tech,40.695107,-73.988105,Outdoor,Brooklyn,3
Brooklyn,Free,City Tech,40.695088,-73.987671,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.693701,-73.982195,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.693862,-73.982906,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.693727,-73.982909,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.693859,-73.982476,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.693833,-73.982192,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.694893,-73.98118,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.694555,-73.981679,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.695317,-73.981155,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.695544,-73.981648,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.69567,-73.979752,Outdoor,Brooklyn,3
Brooklyn,Free,NYCHA,40.695295,-73.980103,Outdoor,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672583,-74.005544,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.673349,-74.008235,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.673031,-74.00485,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672969,-74.006915,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672214,-74.004145,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.671167,-74.003688,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672356,-74.004046,Indoor,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672413,-74.004303,Indoor,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672289,-74.003744,Indoor,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.672515,-74.004648,Indoor,Brooklyn,3
Manhattan,Limited Free,SPECTRUM,40.773542,-73.981774,Outdoor,New York,1
Queens,Limited Free,SPECTRUM,40.586556,-73.799894,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.586541,-73.799973,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.584669,-73.811051,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.584551,-73.811003,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.584614,-73.810694,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.584727,-73.810683,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.58305,-73.817686,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.582914,-73.817877,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.582824,-73.817578,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.582957,-73.817185,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.583099,-73.816689,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.580559,-73.826296,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.580467,-73.826272,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.580555,-73.825958,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.580704,-73.825969,Outdoor,Queens,4
Queens,Limited Free,SPECTRUM,40.580352,-73.826621,Outdoor,Queens,4
Brooklyn,Free,Transit Wireless,40.680829,-73.975098,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.734673,-73.989951,Subway Station,New York,1
Queens,Free,LinkNYC - Citybridge,40.762564,-73.919579,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.74432,-73.953484,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.760686,-73.91557,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.754136,-73.919819,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.747793,-73.950086,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748497,-73.949855,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.75522,-73.922448,Outdoor Kiosk,Queens,4
Brooklyn,Free,LinkNYC - Citybridge,40.71087,-73.951311,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.713851,-73.95954,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.715227,-73.962741,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.68065,-73.974375,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.719246,-73.958612,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.714191,-73.951552,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.71308,-73.951285,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.711666,-73.951026,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.709572,-73.950706,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.723014,-73.953234,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.722533,-73.954689,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.716431,-73.961287,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.717658,-73.960301,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680426,-73.967999,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.719067,-73.962765,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.715732,-73.964243,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.712268,-73.95561,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.71413,-73.950283,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.714498,-73.961095,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.718513,-73.957231,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.713914,-73.96693,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.722504,-73.959202,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.719404,-73.960474,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.71685,-73.960841,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.721383,-73.960352,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.721943,-73.959775,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.72329,-73.952603,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.765785,-73.919173,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.765402,-73.91836,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.762278,-73.911717,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.691734,-73.865015,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.693166,-73.853678,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.69374,-73.852557,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.694676,-73.848587,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.695048,-73.846656,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.695221,-73.841187,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.69542,-73.840551,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.695913,-73.83881,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.696331,-73.837842,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.697047,-73.837293,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.697902,-73.835657,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.698095,-73.834847,Outdoor Kiosk,Queens,4
